"Petition","URL","State","Signatures Count"
"Change the law to allow short-term Blue Badges","https://petition.parliament.uk/petitions/709934","closed",96
"Re-establish Civil Defence Corps to enhance disaster response and emergencies.","https://petition.parliament.uk/petitions/709973","closed",296
"Government to set up and fund an Emergency Services Covenant Trust","https://petition.parliament.uk/petitions/709979","closed",313
"Ban overseas companies posing as UK companies & offering misleading products.","https://petition.parliament.uk/petitions/709982","closed",61
"Link the personal tax free allowance to a cost of living/ inflation index.","https://petition.parliament.uk/petitions/710008","closed",762
"Ban bonus payments and honours in all UK Government funded public bodies","https://petition.parliament.uk/petitions/710015","closed",41
"Require all elected public officials have a clean enhanced DBS prior to start","https://petition.parliament.uk/petitions/710016","closed",152
"Make the state pension tax exempt","https://petition.parliament.uk/petitions/710017","closed",17129
"Ban cousin marriages","https://petition.parliament.uk/petitions/710027","closed",579
"Life imprisonment for rapists without release","https://petition.parliament.uk/petitions/710049","closed",108
"Reverse decision to pause decisions on asylum applications from Syrians","https://petition.parliament.uk/petitions/710061","closed",4998
"Make the harassment of runners and joggers a new specific offence.","https://petition.parliament.uk/petitions/710064","closed",30
"Grant automatic visa extension and ILR for Ukrainians after 5 years","https://petition.parliament.uk/petitions/710067","closed",13713
"Criminalise ""wilfully deceiving the electorate for personal or political gain""","https://petition.parliament.uk/petitions/710078","closed",115
"Allow Graduate Visa to be extended","https://petition.parliament.uk/petitions/710084","closed",27
"Ban the use of all Single-Use Plastics","https://petition.parliament.uk/petitions/710087","closed",234
"Introduce Indian driving licence conversion to GB driving licence.","https://petition.parliament.uk/petitions/710116","closed",21
"Give the BOE an explicit dual mandate with a growth and inflation target.","https://petition.parliament.uk/petitions/710117","closed",19
"Introduce stricter requirements for infrastructure before building houses","https://petition.parliament.uk/petitions/710119","closed",112
"Allow chemists to dispense prescriptions without Pharmacist on site","https://petition.parliament.uk/petitions/710150","closed",39
"Do not postpone the local elections","https://petition.parliament.uk/petitions/710155","closed",791
"Increase funding for medical research on women's anatomy","https://petition.parliament.uk/petitions/710164","closed",244
" Fine all courier & parcel delivery companies failing to meet delivery targets","https://petition.parliament.uk/petitions/710179","closed",25
"Do not give £50m of aid for Syrians","https://petition.parliament.uk/petitions/710188","closed",204
"Remove non-qualifying status for leasehold flats","https://petition.parliament.uk/petitions/710193","closed",1225
"Give public option to opt out of taxes supporting British military operations","https://petition.parliament.uk/petitions/710207","closed",253
"Do not seek closer ties with the EU","https://petition.parliament.uk/petitions/710214","closed",829
"Ensure that student nurses are paid for their placement hours","https://petition.parliament.uk/petitions/710218","closed",4247
"Review and increase the amount of support care leavers get post-18","https://petition.parliament.uk/petitions/710233","closed",43
"New housing developments to be primary residences to minimise environmental harm","https://petition.parliament.uk/petitions/710267","closed",269
"Make it mandatory for all dogs to be on leads in public places.","https://petition.parliament.uk/petitions/710271","closed",437
"Change the law so that people can create private police forces","https://petition.parliament.uk/petitions/710273","closed",18
"Fund an information campaign for GPs on the 2 prostate cancer referral routes","https://petition.parliament.uk/petitions/710284","closed",183
"Create a scheme for refugees from Palestine and Israel to come to the UK","https://petition.parliament.uk/petitions/710297","closed",184
"Require online retailers to name intended delivery company prior to transaction","https://petition.parliament.uk/petitions/710311","closed",75
"Introduce Human Trafficking into the education curriculum","https://petition.parliament.uk/petitions/710319","closed",25
"Don't reduce the number of trials by jury","https://petition.parliament.uk/petitions/710321","closed",212
"Grant British citizenship to Kurdish people and acknowledge history","https://petition.parliament.uk/petitions/710337","closed",23
"Create an EU Hospitality Internship Programme in the UK","https://petition.parliament.uk/petitions/710349","closed",89
"Introduce a law preventing copyrighted work being used to train AI","https://petition.parliament.uk/petitions/710364","closed",654
"More funding to enforce traffic offences committed by cycle/scooter users","https://petition.parliament.uk/petitions/710396","closed",59
"Call for Fair Treatment of people on private and family life visas","https://petition.parliament.uk/petitions/710400","closed",38
"Require all schools to finish by 2.30 pm","https://petition.parliament.uk/petitions/710423","closed",30
"Review the regulation of solicitors","https://petition.parliament.uk/petitions/710443","closed",83
"Ban new waste incinerators and revoke permits where building has not begun","https://petition.parliament.uk/petitions/710486","closed",16882
"Tighten the regulations on electric vehicle charger providers","https://petition.parliament.uk/petitions/710487","closed",24
"Require local elections to be held annually","https://petition.parliament.uk/petitions/710522","closed",62
"Ensure football fans hold majority stake in clubs","https://petition.parliament.uk/petitions/710527","closed",35
"Reform the Financial Ombudsman Service (FoS)","https://petition.parliament.uk/petitions/710531","closed",29
"Require social media platforms to identify and remove all unsafe content.","https://petition.parliament.uk/petitions/710557","closed",83
"Ban MPs having second jobs whilst in office","https://petition.parliament.uk/petitions/710565","closed",222
"British citizenship by birth in the United Kingdom for all","https://petition.parliament.uk/petitions/710594","closed",46
"Restrict voting rights to British citizens who are long-term residents","https://petition.parliament.uk/petitions/710596","closed",1147
"Review NHS Compensation for cases of negligence","https://petition.parliament.uk/petitions/710611","closed",72
